#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         587   -0.256392   -0.280594 0.000657276
         588   -0.258044   -0.280555 0.000657276
         589    -0.25991    -0.28052 0.000657094
         590   -0.261973   -0.280489 0.000656732
         591   -0.264215   -0.280461 0.000656198
         592   -0.266608   -0.280438 0.000655507
         593   -0.269132   -0.280419 0.000654678
         594   -0.271768   -0.280404 0.000653738
         595   -0.274483   -0.280394 0.000652715
         596   -0.277261   -0.280389 0.000651641
         597   -0.280075   -0.280388  0.00065055
         598   -0.282907   -0.280393 0.000649476
         599   -0.285739   -0.280402 0.000648453
         600   -0.288551   -0.280415 0.000647514
         601   -0.291328   -0.280433 0.000646691
         602   -0.294054   -0.280456 0.000646013
         603   -0.296723   -0.280483 0.000645505
         604   -0.299324   -0.280514 0.000645189
         605   -0.301842   -0.280549 0.000645085
         606   -0.304276   -0.280589 0.000645208
         607   -0.306624   -0.280631 0.000645569
         608    -0.30888   -0.280678 0.000646177
         609   -0.311041   -0.280728 0.000647036
         610   -0.313104   -0.280781 0.000648149
         611   -0.315069   -0.280837 0.000649513
         612   -0.316935   -0.280896 0.000651124
         613   -0.318702   -0.280958 0.000652976
         614    -0.32037   -0.281022  0.00065506
         615   -0.321956   -0.281088 0.000657368
         616   -0.323447   -0.281157 0.000659888
         617   -0.324853   -0.281228 0.000662607
         618   -0.326172   -0.281301 0.000665514
         619   -0.327407   -0.281375 0.000668594
         620   -0.328568   -0.281451 0.000671835
         621   -0.329656   -0.281529 0.000675223
         622   -0.330669   -0.281608 0.000678743
         623   -0.331612   -0.281688 0.000682383
         624   -0.332488    -0.28177 0.000686128
         625   -0.333299   -0.281852 0.000689966
         626   -0.334048   -0.281935 0.000693884
         627    -0.33474    -0.28202 0.000697869
         628   -0.335373   -0.282105  0.00070191
         629   -0.335951    -0.28219 0.000705995
         630   -0.336472   -0.282276 0.000710113
         631   -0.336943   -0.282363 0.000714253
         632   -0.337362    -0.28245 0.000718405
         633   -0.337738   -0.282537  0.00072256
         634   -0.338067   -0.282625 0.000726709
         635   -0.338346   -0.282713 0.000730843
         636   -0.338588   -0.282801 0.000734956
         637   -0.338785   -0.282888 0.000739038
         638    -0.33894   -0.282976 0.000743083
         639   -0.339052   -0.283064 0.000747084
         640   -0.339121   -0.283152 0.000751034
         641   -0.339158   -0.283239 0.000754928
         642   -0.339154   -0.283326 0.000758759
         643   -0.339111   -0.283413 0.000762523
         644   -0.339029   -0.283499 0.000766214
         645   -0.338905   -0.283585 0.000769826
         646   -0.338752    -0.28367 0.000773356
         647   -0.338563   -0.283755 0.000776801
         648   -0.338341    -0.28384 0.000780156
         649   -0.338079   -0.283923 0.000783418
         650   -0.337785   -0.284006 0.000786583
         651   -0.337457   -0.284088 0.000789648
         652   -0.337096   -0.284169 0.000792611
         653   -0.336703    -0.28425  0.00079547
         654   -0.336277   -0.284329 0.000798221
         655   -0.335821   -0.284408 0.000800865
         656   -0.335334   -0.284486 0.000803397
         657   -0.334818   -0.284562 0.000805819
