#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         522   -0.384337   -0.415762  0.00227451
         523   -0.384074   -0.415702  0.00227097
         524   -0.365645   -0.415606  0.00226865
         525   -0.440847   -0.415654  0.00226483
         526   -0.481244   -0.415779  0.00226396
         527   -0.423237   -0.415793  0.00225971
         528    -0.41296   -0.415788  0.00225543
         529   -0.415607   -0.415787  0.00225117
         530   -0.409207   -0.415775  0.00224696
         531   -0.391416   -0.415729  0.00224319
         532   -0.398898   -0.415697   0.0022392
         533   -0.422271    -0.41571  0.00223503
         534   -0.436514   -0.415749  0.00223119
         535   -0.420811   -0.415758  0.00222704
         536   -0.411933   -0.415751  0.00222289
         537   -0.396703   -0.415715  0.00221904
         538   -0.366271   -0.415624  0.00221681
         539   -0.417716   -0.415627   0.0022127
         540   -0.419545   -0.415635  0.00220862
         541   -0.380156   -0.415569  0.00220551
         542   -0.404289   -0.415548  0.00220154
         543   -0.420175   -0.415557   0.0021975
         544   -0.396635   -0.415522  0.00219374
         545   -0.415211   -0.415521  0.00218971
         546   -0.485508    -0.41565  0.00218945
         547   -0.433005   -0.415681  0.00218568
         548   -0.398417    -0.41565  0.00218191
         549   -0.403881   -0.415628  0.00217805
         550   -0.375809   -0.415556  0.00217529
         551   -0.402925   -0.415533  0.00217146
         552    -0.36503   -0.415442  0.00216945
         553   -0.489467   -0.415575  0.00216966
         554   -0.503359   -0.415734  0.00217152
         555   -0.428004   -0.415756  0.00216772
         556   -0.436336   -0.415793  0.00216414
         557   -0.481516   -0.415911  0.00216347
         558     -0.4389   -0.415952  0.00215998
         559   -0.472281   -0.416053  0.00215847
         560   -0.459015    -0.41613  0.00215597
         561   -0.353083   -0.416017  0.00215506
         562   -0.371936   -0.415939  0.00215265
         563   -0.419206   -0.415945  0.00214883
         564   -0.433658   -0.415976  0.00214525
         565   -0.442339   -0.416023  0.00214196
         566   -0.422012   -0.416033  0.00213821
         567   -0.416825   -0.416035  0.00213444
         568   -0.407413    -0.41602  0.00213073
         569   -0.459998   -0.416097  0.00212839
         570   -0.477883   -0.416205  0.00212741
         571   -0.405158   -0.416186  0.00212378
         572   -0.404746   -0.416166  0.00212016
         573   -0.418938   -0.416171  0.00211646
         574   -0.423848   -0.416184  0.00211282
         575   -0.424646   -0.416199  0.00210919
         576   -0.368757   -0.416116  0.00210714
         577   -0.430616   -0.416142  0.00210364
         578   -0.414785   -0.416139      0.0021
         579   -0.381013   -0.416079  0.00209725
         580   -0.397331   -0.416046  0.00209388
         581   -0.418387    -0.41605  0.00209028
         582   -0.422863   -0.416062  0.00208672
         583   -0.376944   -0.415995  0.00208422
         584   -0.368703   -0.415914  0.00208223
         585   -0.397311   -0.415882  0.00207891
         586   -0.362475   -0.415791  0.00207736
         587   -0.307785   -0.415607  0.00208195
         588   -0.442832   -0.415653  0.00207893
         589   -0.511247   -0.415816  0.00208172
         590   -0.494611   -0.415949  0.00208247
         591   -0.480205   -0.416058  0.00208179
         592   -0.438669   -0.416096  0.00207862
         593   -0.433622   -0.416126  0.00207532
         594   -0.393664   -0.416088  0.00207217
         595   -0.336547   -0.415954    0.002073
         596   -0.262049   -0.415696  0.00208554
         597   -0.332378   -0.415556  0.00208671
         598   -0.365645   -0.415473  0.00208489
         599   -0.362411   -0.415384  0.00208329
         600   -0.342452   -0.415263  0.00208336
         601   -0.360105   -0.415171  0.00208192
         602   -0.469833   -0.415262  0.00208044
         603   -0.512367   -0.415423  0.00208321
         604   -0.486856   -0.415541  0.00208312
         605   -0.466822   -0.415626   0.0020814
         606   -0.453614   -0.415689  0.00207891
         607   -0.351379   -0.415583  0.00207818
         608   -0.297347   -0.415388  0.00208384
         609   -0.321895   -0.415235  0.00208607
         610   -0.450043   -0.415292  0.00208343
         611   -0.451137    -0.41535  0.00208084
         612   -0.436505   -0.415385  0.00207773
         613   -0.455316    -0.41545  0.00207536
         614   -0.415015   -0.415449  0.00207198
         615   -0.445087   -0.415497  0.00206917
         616   -0.520706   -0.415668  0.00207285
         617    -0.56454    -0.41591  0.00208349
         618   -0.514432   -0.416069  0.00208621
         619   -0.515881    -0.41623  0.00208906
         620   -0.469371   -0.416316  0.00208745
         621    -0.43814   -0.416351  0.00208438
         622   -0.428951   -0.416371  0.00208113
         623   -0.369392   -0.416296  0.00207915
         624    -0.37616   -0.416232  0.00207682
         625   -0.335798   -0.416103  0.00207748
         626   -0.364353    -0.41602   0.0020758
         627   -0.363161   -0.415936   0.0020742
         628   -0.401353   -0.415913  0.00207103
         629   -0.417721   -0.415916  0.00206774
         630   -0.391451   -0.415877  0.00206482
         631   -0.476714   -0.415973   0.0020638
         632   -0.434707   -0.416003  0.00206075
         633     -0.4139      -0.416  0.00205749
         634   -0.371014   -0.415929  0.00205547
         635   -0.349017   -0.415823  0.00205493
         636   -0.355256   -0.415728  0.00205391
         637   -0.427451   -0.415746  0.00205077
         638   -0.467663   -0.415828  0.00204917
         639   -0.483918   -0.415934  0.00204873
         640   -0.462458   -0.416007  0.00204682
         641   -0.364081   -0.415926  0.00204522
         642   -0.354202    -0.41583   0.0020443
         643   -0.375321   -0.415767  0.00204209
         644   -0.417754    -0.41577  0.00203892
         645   -0.444837   -0.415815  0.00203626
         646   -0.469487   -0.415898   0.0020348
         647   -0.401061   -0.415875  0.00203178
         648   -0.426764   -0.415892  0.00202872
         649   -0.417165   -0.415894  0.00202559
         650   -0.419759     -0.4159  0.00202248
         651   -0.393026   -0.415865  0.00201968
         652   -0.384408   -0.415816  0.00201716
         653   -0.405557   -0.415801  0.00201413
         654    -0.42032   -0.415808  0.00201107
         655   -0.403418   -0.415789  0.00200808
         656    -0.42046   -0.415796  0.00200504
         657   -0.403746   -0.415778  0.00200207
