#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         627    -7.60256    -7.55488  0.00343804
         628    -7.58998    -7.55494  0.00343302
         629    -7.61781    -7.55504  0.00342902
         630    -7.58938    -7.55509  0.00342401
         631    -7.61715    -7.55519     0.00342
         632    -7.60693    -7.55527  0.00341556
         633    -7.64609    -7.55542  0.00341318
         634    -7.62072    -7.55552  0.00340935
         635    -7.61477    -7.55561  0.00340526
         636    -7.59947    -7.55568   0.0034006
         637    -7.56819     -7.5557  0.00339532
         638    -7.52316    -7.55565  0.00339038
         639     -7.5072    -7.55558  0.00338592
         640    -7.55768    -7.55558  0.00338063
         641    -7.52103    -7.55553  0.00337579
         642    -7.60364     -7.5556  0.00337136
         643    -7.61883     -7.5557  0.00336755
         644    -7.67074    -7.55588  0.00336706
         645     -7.6312    -7.55599  0.00336386
         646    -7.73226    -7.55627   0.0033697
         647    -7.71276    -7.55651  0.00337317
         648    -7.75658    -7.55682  0.00338206
         649    -7.76664    -7.55714  0.00339227
         650    -7.70162    -7.55736  0.00339432
         651    -7.58219     -7.5574  0.00338932
         652    -7.51188    -7.55733  0.00338484
         653    -7.51191    -7.55726  0.00338037
         654    -7.49286    -7.55716  0.00337664
         655    -7.48777    -7.55706  0.00337315
         656    -7.55656    -7.55706    0.003368
         657     -7.4774    -7.55694  0.00336506
         658    -7.43618    -7.55675  0.00336495
