#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         529   -0.120935  -0.0631411 0.000928095
         530   -0.121255  -0.0632507 0.000932799
         531   -0.121579  -0.0633606 0.000937487
         532   -0.121907  -0.0634706 0.000942162
         533   -0.122236  -0.0635809 0.000946824
         534   -0.122565  -0.0636913 0.000951472
         535   -0.122905   -0.063802 0.000956109
         536   -0.123245  -0.0639129 0.000960736
         537   -0.123587   -0.064024 0.000965352
         538   -0.123936  -0.0641354 0.000969959
         539   -0.124288   -0.064247 0.000974559
         540   -0.124638  -0.0643588  0.00097915
         541   -0.124993  -0.0644709 0.000983733
         542    -0.12535  -0.0645832  0.00098831
         543   -0.125715  -0.0646958 0.000992882
         544    -0.12608  -0.0648086 0.000997448
         545   -0.126445  -0.0649217  0.00100201
         546   -0.126812  -0.0650351  0.00100656
         547   -0.127183  -0.0651487  0.00101112
         548   -0.127553  -0.0652626  0.00101566
         549   -0.127925  -0.0653767  0.00102021
         550   -0.128301  -0.0654911  0.00102475
         551   -0.128676  -0.0656058  0.00102928
         552   -0.129052  -0.0657207  0.00103382
         553   -0.129428  -0.0658359  0.00103835
         554   -0.129811  -0.0659514  0.00104287
         555   -0.130191  -0.0660672   0.0010474
         556   -0.130572  -0.0661832  0.00105192
         557   -0.130952  -0.0662995  0.00105644
         558   -0.131328   -0.066416  0.00106095
         559   -0.131704  -0.0665328  0.00106546
         560   -0.132085  -0.0666499  0.00106997
         561   -0.132461  -0.0667672  0.00107448
         562   -0.132834  -0.0668847  0.00107898
         563   -0.133207  -0.0670025  0.00108347
         564   -0.133579  -0.0671206  0.00108796
         565   -0.133946  -0.0672388  0.00109245
         566   -0.134313  -0.0673574  0.00109693
         567    -0.13468  -0.0674761   0.0011014
         568   -0.135034   -0.067595  0.00110586
         569    -0.13539  -0.0677142  0.00111032
         570   -0.135744  -0.0678335  0.00111477
         571   -0.136092  -0.0679531  0.00111921
         572   -0.136435  -0.0680728  0.00112364
         573   -0.136773  -0.0681927  0.00112805
         574   -0.137111  -0.0683128  0.00113246
         575   -0.137443   -0.068433  0.00113685
         576   -0.137764  -0.0685533  0.00114123
         577   -0.138081  -0.0686738   0.0011456
         578   -0.138391  -0.0687945  0.00114995
         579   -0.138694  -0.0689152  0.00115428
         580   -0.138991   -0.069036   0.0011586
         581    -0.13928  -0.0691569   0.0011629
         582   -0.139558  -0.0692779  0.00116717
         583    -0.13983  -0.0693989  0.00117143
         584   -0.140086  -0.0695199  0.00117566
         585   -0.140338   -0.069641  0.00117987
         586   -0.140578   -0.069762  0.00118405
         587   -0.140804  -0.0698831   0.0011882
         588   -0.141015   -0.070004  0.00119232
         589   -0.141221   -0.070125  0.00119641
         590   -0.141416  -0.0702458  0.00120047
         591    -0.14159  -0.0703665  0.00120449
         592   -0.141754  -0.0704871  0.00120848
         593   -0.141907  -0.0706075  0.00121243
         594   -0.142046  -0.0707278  0.00121634
